customer_id,is_churned,churn_month
CUST002774,0,
CUST002775,1,2025-04-01
CUST002776,0,
CUST002777,1,2025-06-01
CUST002778,0,
CUST002779,0,
CUST002780,1,2025-03-01
CUST002781,0,
CUST002782,1,2025-05-01
CUST002783,0,
CUST002784,0,
CUST002785,0,
CUST002786,0,
CUST002787,0,
CUST002788,1,2025-05-01
CUST002789,1,2025-02-01
CUST002790,0,
CUST002791,0,
CUST002792,0,
CUST002793,0,
CUST002794,0,
CUST002795,0,
CUST002796,0,
CUST002797,0,
CUST002798,0,
CUST002799,0,
CUST002800,0,
CUST002801,0,
CUST002802,0,
CUST002803,0,
CUST002804,0,
CUST002805,0,
CUST002806,0,
CUST002807,0,
CUST002808,1,2025-07-01
CUST002809,1,2025-09-01
CUST002810,0,
CUST002811,1,2025-03-01
CUST002812,0,
CUST002813,0,
CUST002814,0,
CUST002815,1,2025-11-01
CUST002816,0,
CUST002817,0,
CUST002818,0,
CUST002819,0,
CUST002820,0,
CUST002821,0,
CUST002822,0,
CUST002823,0,
CUST002824,0,
CUST002825,1,2025-09-01
CUST002826,0,
CUST002827,0,
CUST002828,0,
CUST002829,0,
CUST002830,1,2025-06-01
CUST002831,0,
CUST002832,0,
CUST002833,1,2025-05-01
CUST002834,0,
CUST002835,0,
CUST002836,0,
CUST002837,0,
CUST002838,0,
CUST002839,0,
CUST002840,0,
CUST002841,1,2025-06-01
CUST002842,0,
CUST002843,0,
CUST002844,0,
CUST002845,1,2025-02-01
CUST002846,0,
CUST002847,0,
CUST002848,0,
CUST002849,1,2025-02-01
CUST002850,0,
CUST002851,0,
CUST002852,0,
CUST002853,0,
CUST002854,0,
CUST002855,0,
CUST002856,0,
CUST002857,1,2025-08-01
CUST002858,0,
CUST002859,0,
CUST002860,0,
CUST002861,0,
CUST002862,1,2025-06-01
CUST002863,0,
CUST002864,0,
CUST002865,0,
CUST002866,0,
CUST002867,1,2025-09-01
CUST002868,0,
CUST002869,0,
CUST002870,0,
CUST002871,0,
CUST002872,0,
CUST002873,0,
CUST002874,0,
CUST002875,0,
CUST002876,0,
CUST002877,0,
CUST002878,1,2025-03-01
CUST002879,0,
CUST002880,1,2025-03-01
CUST002881,0,
CUST002882,1,2025-05-01
CUST002883,0,
CUST002884,0,
CUST002885,1,2025-09-01
CUST002886,1,2025-07-01
CUST002887,0,
CUST002888,0,
CUST002889,0,
CUST002890,0,
CUST002891,0,
CUST002892,0,
CUST002893,1,2025-10-01
CUST002894,0,
CUST002895,0,
CUST002896,0,
CUST002897,0,
CUST002898,0,
CUST002899,0,
CUST002900,1,2025-09-01
CUST002901,0,
CUST002902,0,
CUST002903,0,
CUST002904,0,
CUST002905,0,
CUST002906,0,
CUST002907,1,2025-11-01
CUST002908,0,
CUST002909,0,
CUST002910,0,
CUST002911,0,
CUST002912,0,
CUST002913,0,
CUST002914,0,
CUST002915,1,2025-02-01
CUST002916,0,
CUST002917,0,
CUST002918,0,
CUST002919,0,
CUST002920,0,
CUST002921,0,
CUST002922,0,
CUST002923,0,
CUST002924,0,
CUST002925,0,
CUST002926,0,
CUST002927,1,2025-06-01
CUST002928,1,2025-04-01
CUST002929,0,
CUST002930,0,
CUST002931,0,
CUST002932,0,
CUST002933,0,
CUST002934,0,
CUST002935,0,
CUST002936,0,
CUST002937,0,
CUST002938,1,2025-04-01
CUST002939,0,
CUST002940,1,2025-04-01
CUST002941,0,
CUST002942,0,
CUST002943,0,
CUST002944,0,
CUST002945,1,2025-07-01
CUST002946,0,
CUST002947,0,
CUST002948,0,
CUST002949,1,2025-06-01
CUST002950,0,
CUST002951,0,
CUST002952,0,
CUST002953,0,
CUST002954,0,
CUST002955,0,
CUST002956,1,2025-03-01
CUST002957,0,
CUST002958,0,
CUST002959,0,
CUST002960,0,
CUST002961,0,
CUST002962,1,2025-11-01
CUST002963,0,
CUST002964,0,
CUST002965,0,
CUST002966,0,
CUST002967,0,
CUST002968,0,
CUST002969,0,
CUST002970,0,
CUST002971,0,
CUST002972,0,
CUST002973,0,
CUST002974,0,
CUST002975,0,
CUST002976,0,
CUST002977,0,
CUST002978,1,2025-06-01
CUST002979,0,
CUST002980,1,2025-03-01
CUST002981,0,
CUST002982,0,
CUST002983,0,
CUST002984,0,
CUST002985,1,2025-03-01
CUST002986,0,
CUST002987,0,
CUST002988,0,
CUST002989,0,
CUST002990,0,
CUST002991,0,
CUST002992,0,
CUST002993,0,
CUST002994,0,
CUST002995,0,
CUST002996,1,2025-06-01
CUST002997,0,
CUST002998,0,
CUST002999,0,
CUST003000,0,
